ExamID,StudentID,CourseID,Duration,TotalScore,GradeChar,j
26537,2537,5,5,90,A,
26538,2538,5,27,100,A,
26539,2539,5,10,80,B,
26540,2540,5,26,90,A,
26541,2541,5,18,90,A,
26542,2542,5,26,90,A,
26543,2543,5,18,80,B,
26544,2544,5,23,90,A,
26545,2545,5,24,80,B,
26546,2546,5,11,70,B,
26547,2547,5,29,90,A,
26548,2548,5,16,70,B,
26549,2549,5,1,60,C,
26550,2550,5,25,80,B,
26551,2551,5,25,90,A,
26552,2552,5,20,90,A,
26553,2553,5,15,60,C,
26554,2554,5,27,80,B,
26555,2555,5,16,80,B,
26556,2556,5,25,90,A,
26557,2557,5,8,60,C,
26558,2558,5,22,80,B,
26559,2559,5,9,100,A,
26560,2560,5,27,70,B,
26561,2561,5,12,80,B,
26562,2562,5,17,90,A,
26563,2563,5,20,80,B,
26564,2564,5,26,70,B,
26565,2565,5,19,80,B,
26566,2566,5,24,100,A,
26567,2567,5,3,80,B,
26568,2568,5,24,70,B,
26569,2569,5,19,100,A,
26570,2570,5,24,90,A,
26571,2571,5,16,60,C,
26572,2572,5,9,100,A,
26573,2573,5,29,90,A,
26574,2574,5,23,80,B,
26575,2575,5,19,80,B,
26576,2576,5,6,70,B,
26577,2577,5,12,80,B,
26578,2578,5,24,80,B,
26579,2579,5,3,90,A,
26580,2580,5,29,90,A,
26581,2581,5,19,80,B,
26582,2582,5,17,60,C,
26583,2583,5,10,60,C,
26584,2584,5,8,70,B,
26585,2585,5,29,70,B,
26586,2586,5,9,100,A,
26587,2587,5,25,100,A,
26588,2588,5,3,80,B,
26589,2589,5,25,90,A,
26590,2590,5,20,60,C,
26591,2591,5,10,90,A,
26592,2592,5,18,90,A,
26593,2593,5,27,90,A,
26594,2594,5,12,80,B,
26595,2595,5,4,80,B,
26596,2596,5,23,100,A,
26597,2597,5,25,90,A,
26598,2598,5,6,90,A,
26599,2599,5,5,80,B,
26600,2600,5,15,90,A,
26601,2601,5,23,90,A,
26602,2602,5,25,80,B,
26603,2603,5,23,100,A,
26604,2604,5,20,80,B,
26605,2605,5,22,60,C,
26606,2606,5,30,90,A,
26607,2607,5,21,90,A,
26608,2608,5,15,100,A,
26609,2609,5,16,90,A,
26610,2610,5,13,80,B,
26611,2611,5,26,90,A,
26612,2612,5,20,90,A,
26613,2613,5,30,80,B,
26614,2614,5,21,80,B,
26615,2615,5,24,80,B,
26616,2616,5,5,90,A,
26617,2617,5,23,80,B,
26618,2618,5,7,60,C,
26619,2619,5,5,70,B,
26620,2620,5,15,80,B,
26621,2621,5,3,100,A,
26622,2622,5,16,90,A,
26623,2623,5,21,100,A,
26624,2624,5,11,100,A,
26625,2625,5,22,100,A,
26626,2626,5,23,100,A,
26627,2627,5,25,70,B,
26628,2628,5,24,90,A,
26629,2629,5,2,100,A,
26630,2630,5,19,80,B,
26631,2631,5,23,90,A,
26632,2632,5,21,80,B,
26633,2633,5,22,90,A,
26634,2634,5,10,80,B,
26635,2635,5,14,90,A,
26636,2636,5,20,90,A,
26637,2637,5,11,90,A,
26638,2638,5,4,90,A,
26639,2639,5,12,80,B,
26640,2640,5,10,90,A,
26641,2641,5,8,90,A,
26642,2642,5,10,100,A,
26643,2643,5,19,100,A,
26644,2644,5,28,80,B,
26645,2645,5,17,70,B,
26646,2646,5,25,80,B,
26647,2647,5,22,90,A,
26648,2648,5,23,80,B,
26649,2649,5,18,70,B,
26650,2650,5,25,70,B,
26651,2651,5,9,90,A,
26652,2652,5,3,80,B,
26653,2653,5,4,70,B,
26654,2654,5,15,100,A,
26655,2655,5,11,80,B,
26656,2656,5,11,80,B,
26657,2657,5,29,70,B,
26658,2658,5,26,90,A,
26659,2659,5,2,80,B,
26660,2660,5,24,80,B,
26661,2661,5,12,80,B,
26662,2662,5,21,90,A,
26663,2663,5,25,80,B,
26664,2664,5,9,70,B,
26665,2665,5,16,90,A,
26666,2666,5,25,100,A,
26667,2667,5,27,80,B,
26668,2668,5,13,50,C,
26669,2669,5,5,100,A,
26670,2670,5,17,90,A,
26671,2671,5,25,60,C,
26672,2672,5,2,100,A,
26673,2673,5,9,100,A,
26674,2674,5,24,70,B,
26675,2675,5,29,90,A,
26676,2676,5,14,70,B,
26677,2677,5,28,80,B,
26678,2678,5,26,90,A,
26679,2679,5,8,80,B,
26680,2680,5,23,80,B,
26681,2681,5,17,90,A,
26682,2682,5,24,60,C,
26683,2683,5,27,60,C,
26684,2684,5,23,80,B,
26685,2685,5,10,70,B,
26686,2686,5,28,90,A,
26687,2687,5,23,90,A,
26688,2688,5,25,80,B,
26689,2689,5,11,80,B,
26690,2690,5,20,70,B,
26691,2691,5,6,90,A,
26692,2692,5,25,90,A,
26693,2693,5,24,80,B,
26694,2694,5,26,80,B,
26695,2695,5,21,70,B,
26696,2696,5,12,100,A,
26697,2697,5,14,70,B,
26698,2698,5,27,100,A,
26699,2699,5,9,70,B,
26700,2700,5,7,90,A,
26701,2701,5,21,80,B,
26702,2702,5,26,90,A,
26703,2703,5,24,100,A,
26704,2704,5,13,80,B,
26705,2705,5,27,70,B,
26706,2706,5,13,80,B,
26707,2707,5,20,90,A,
26708,2708,5,26,100,A,
26709,2709,5,19,90,A,
26710,2710,5,10,70,B,
26711,2711,5,7,90,A,
26712,2712,5,6,90,A,
26713,2713,5,4,80,B,
26714,2714,5,24,70,B,
26715,2715,5,4,70,B,
26716,2716,5,16,90,A,
26717,2717,5,19,80,B,
26718,2718,5,20,60,C,
26719,2719,5,18,70,B,
26720,2720,5,20,80,B,
26721,2721,5,23,100,A,
26722,2722,5,16,90,A,
26723,2723,5,13,90,A,
26724,2724,5,7,80,B,
26725,2725,5,25,100,A,
26726,2726,5,15,100,A,
26727,2727,5,4,70,B,
26728,2728,5,15,100,A,
26729,2729,5,25,100,A,
26730,2730,5,14,100,A,
26731,2731,5,5,90,A,
26732,2732,5,24,90,A,
26733,2733,5,21,80,B,
26734,2734,5,2,80,B,
26735,2735,5,19,70,B,
26736,2736,5,11,90,A,
26737,2737,5,4,90,A,
26738,2738,5,16,90,A,
26739,2739,5,14,80,B,
26740,2740,5,21,90,A,
26741,2741,5,25,80,B,
26742,2742,5,18,100,A,
26743,2743,5,23,70,B,
26744,2744,5,5,80,B,
26745,2745,5,20,80,B,
26746,2746,5,23,70,B,
26747,2747,5,28,90,A,
26748,2748,5,27,90,A,
26749,2749,5,18,60,C,
26750,2750,5,6,80,B,
26751,2751,5,11,90,A,
26752,2752,5,13,70,B,
26753,2753,5,6,60,C,
26754,2754,5,26,100,A,
26755,2755,5,24,80,B,
26756,2756,5,25,80,B,
26757,2757,5,22,50,C,
26758,2758,5,19,100,A,
26759,2759,5,23,80,B,
26760,2760,5,7,70,B,
26761,2761,5,25,90,A,
26762,2762,5,17,90,A,
26763,2763,5,6,100,A,
26764,2764,5,12,70,B,
26765,2765,5,23,100,A,
26766,2766,5,27,100,A,
26767,2767,5,13,100,A,
26768,2768,5,10,60,C,
26769,2769,5,20,100,A,
26770,2770,5,4,80,B,
26771,2771,5,19,80,B,
26772,2772,5,16,100,A,
26773,2773,5,3,80,B,
26774,2774,5,10,90,A,
26775,2775,5,24,70,B,
26776,2776,5,16,80,B,
26777,2777,5,22,80,B,
26778,2778,5,18,80,B,
26779,2779,5,13,100,A,
26780,2780,5,24,100,A,
26781,2781,5,20,90,A,
26782,2782,5,18,80,B,
26783,2783,5,6,80,B,
26784,2784,5,21,70,B,
26785,2785,5,8,80,B,
26786,2786,5,14,100,A,
26787,2787,5,20,90,A,
26788,2788,5,3,90,A,
26789,2789,5,28,80,B,
26790,2790,5,7,90,A,
26791,2791,5,10,90,A,
26792,2792,5,14,90,A,
26793,2793,5,26,100,A,
26794,2794,5,23,70,B,
26795,2795,5,21,90,A,
26796,2796,5,6,100,A,
26797,2797,5,25,80,B,
26798,2798,5,17,90,A,
26799,2799,5,10,90,A,
26800,2800,5,10,90,A,
26801,2801,5,26,80,B,
26802,2802,5,26,90,A,
26803,2803,5,6,90,A,
26804,2804,5,12,80,B,
26805,2805,5,30,90,A,
26806,2806,5,28,100,A,
26807,2807,5,1,90,A,
26808,2808,5,14,90,A,
26809,2809,5,23,100,A,
26810,2810,5,24,80,B,
26811,2811,5,27,90,A,
26812,2812,5,19,90,A,
26813,2813,5,24,80,B,
26814,2814,5,23,90,A,
26815,2815,5,24,70,B,
26816,2816,5,5,90,A,
26817,2817,5,17,80,B,
26818,2818,5,22,50,C,
26819,2819,5,29,80,B,
26820,2820,5,8,80,B,
26821,2821,5,10,100,A,
26822,2822,5,23,100,A,
26823,2823,5,19,80,B,
26824,2824,5,8,80,B,
26825,2825,5,30,100,A,
26826,2826,5,21,100,A,
26827,2827,5,23,70,B,
26828,2828,5,15,90,A,
26829,2829,5,26,90,A,
26830,2830,5,9,90,A,
26831,2831,5,16,80,B,
26832,2832,5,15,100,A,
26833,2833,5,1,80,B,
26834,2834,5,12,70,B,
26835,2835,5,6,90,A,
26836,2836,5,10,90,A,
26837,2837,5,26,90,A,
26838,2838,5,23,80,B,
26839,2839,5,21,80,B,
26840,2840,5,27,80,B,
26841,2841,5,21,90,A,
26842,2842,5,5,90,A,
26843,2843,5,26,80,B,
26844,2844,5,10,80,B,
26845,2845,5,21,80,B,
26846,2846,5,7,70,B,
26847,2847,5,19,80,B,
26848,2848,5,13,80,B,
26849,2849,5,25,80,B,
26850,2850,5,26,90,A,
26851,2851,5,21,80,B,
26852,2852,5,5,80,B,
26853,2853,5,23,60,C,
26854,2854,5,23,90,A,
26855,2855,5,17,100,A,
26856,2856,5,21,80,B,
26857,2857,5,23,70,B,
26858,2858,5,18,100,A,
26859,2859,5,11,60,C,
26860,2860,5,30,90,A,
26861,2861,5,22,90,A,
26862,2862,5,4,80,B,
26863,2863,5,23,70,B,
26864,2864,5,21,60,C,
26865,2865,5,12,100,A,
26866,2866,5,10,100,A,
26867,2867,5,25,70,B,
26868,2868,5,22,60,C,
26869,2869,5,3,100,A,
26870,2870,5,5,80,B,
26871,2871,5,23,70,B,
26872,2872,5,26,100,A,
26873,2873,5,8,80,B,
26874,2874,5,12,90,A,
26875,2875,5,29,80,B,
26876,2876,5,7,80,B,
26877,2877,5,19,80,B,
26878,2878,5,19,90,A,
26879,2879,5,22,70,B,
26880,2880,5,25,80,B,
26881,2881,5,10,80,B,
26882,2882,5,26,80,B,
26883,2883,5,17,70,B,
26884,2884,5,28,100,A,
26885,2885,5,16,60,C,
26886,2886,5,4,100,A,
26887,2887,5,5,80,B,
26888,2888,5,28,90,A,
26889,2889,5,22,90,A,
26890,2890,5,23,80,B,
26891,2891,5,25,90,A,
26892,2892,5,23,100,A,
26893,2893,5,11,90,A,
26894,2894,5,26,70,B,
26895,2895,5,22,90,A,
26896,2896,5,21,100,A,
26897,2897,5,19,70,B,
26898,2898,5,8,90,A,
26899,2899,5,23,80,B,
26900,2900,5,4,90,A,
26901,2901,5,23,90,A,
26902,2902,5,14,90,A,
26903,2903,5,26,90,A,
26904,2904,5,27,60,C,
26905,2905,5,9,90,A,
26906,2906,5,11,80,B,
26907,2907,5,26,90,A,
26908,2908,5,18,90,A,
26909,2909,5,2,90,A,
26910,2910,5,23,70,B,
26911,2911,5,20,100,A,
26912,2912,5,23,100,A,
26913,2913,5,8,80,B,
26914,2914,5,11,80,B,
26915,2915,5,15,90,A,
26916,2916,5,21,80,B,
26917,2917,5,13,90,A,
26918,2918,5,16,70,B,
26919,2919,5,21,90,A,
26920,2920,5,7,90,A,
26921,2921,5,19,100,A,
26922,2922,5,25,80,B,
26923,2923,5,23,90,A,
26924,2924,5,26,80,B,
26925,2925,5,14,100,A,
26926,2926,5,9,100,A,
26927,2927,5,27,70,B,
26928,2928,5,13,90,A,
26929,2929,5,3,90,A,
26930,2930,5,19,90,A,
26931,2931,5,9,80,B,
26932,2932,5,30,100,A,
26933,2933,5,8,80,B,
26934,2934,5,16,70,B,
26935,2935,5,12,70,B,
26936,2936,5,24,80,B,
26937,2937,5,21,100,A,
26938,2938,5,13,90,A,
26939,2939,5,23,80,B,
26940,2940,5,26,80,B,
26941,2941,5,15,100,A,
26942,2942,5,25,90,A,
26943,2943,5,18,90,A,
26944,2944,5,23,80,B,
26945,2945,5,8,70,B,
26946,2946,5,27,80,B,
26947,2947,5,19,70,B,
26948,2948,5,8,70,B,
26949,2949,5,16,70,B,
26950,2950,5,4,90,A,
26951,2951,5,10,80,B,
26952,2952,5,25,80,B,
26953,2953,5,4,60,C,
26954,2954,5,26,90,A,
26955,2955,5,21,90,A,
26956,2956,5,20,70,B,
26957,2957,5,14,60,C,
26958,2958,5,2,100,A,
26959,2959,5,22,60,C,
26960,2960,5,6,80,B,
26961,2961,5,23,90,A,
26962,2962,5,19,90,A,
26963,2963,5,23,70,B,
26964,2964,5,3,60,C,
26965,2965,5,2,100,A,
26966,2966,5,20,100,A,
26967,2967,5,9,60,C,
26968,2968,5,22,80,B,
26969,2969,5,17,100,A,
26970,2970,5,22,80,B,
26971,2971,5,24,80,B,
26972,2972,5,5,90,A,
26973,2973,5,15,80,B,
26974,2974,5,23,100,A,
26975,2975,5,13,90,A,
26976,2976,5,7,80,B,
26977,2977,5,14,100,A,
26978,2978,5,10,80,B,
26979,2979,5,3,90,A,
26980,2980,5,20,90,A,
26981,2981,5,29,90,A,
26982,2982,5,21,80,B,
26983,2983,5,7,70,B,
26984,2984,5,2,90,A,
26985,2985,5,23,60,C,
26986,2986,5,5,100,A,
26987,2987,5,22,80,B,
26988,2988,5,20,90,A,
26989,2989,5,7,70,B,
26990,2990,5,23,90,A,
26991,2991,5,23,90,A,
26992,2992,5,21,90,A,
26993,2993,5,25,90,A,
26994,2994,5,19,70,B,
26995,2995,5,19,80,B,
26996,2996,5,21,100,A,
26997,2997,5,21,80,B,
26998,2998,5,13,90,A,
26999,2999,5,2,100,A,
27000,3000,5,20,90,A,
27001,6501,5,25,70,B,
27002,6502,5,10,90,A,
27003,6503,5,4,90,A,
27004,6504,5,1,80,B,
27005,6505,5,25,100,A,
27006,6506,5,12,80,B,
27007,6507,5,27,100,A,
27008,6508,5,19,100,A,
27009,6509,5,7,90,A,
27010,6510,5,28,60,C,
27011,6511,5,8,100,A,
27012,6512,5,21,90,A,
27013,6513,5,14,70,B,
27014,6514,5,15,80,B,
27015,6515,5,25,80,B,
27016,6516,5,15,100,A,
27017,6517,5,21,70,B,
27018,6518,5,21,70,B,
27019,6519,5,22,90,A,
27020,6520,5,30,100,A,
27021,6521,5,14,100,A,
27022,6522,5,13,90,A,
27023,6523,5,20,100,A,
27024,6524,5,24,90,A,
27025,6525,5,18,100,A,
27026,6526,5,22,90,A,
27027,6527,5,25,70,B,
27028,6528,5,27,100,A,
27029,6529,5,10,100,A,
27030,6530,5,18,90,A,
27031,6531,5,22,70,B,
27032,6532,5,4,90,A,
27033,6533,5,25,80,B,
27034,6534,5,23,70,B,
27035,6535,5,21,70,B,
27036,6536,5,22,90,A,
27037,6537,5,6,90,A,
27038,6538,5,20,80,B,
27039,6539,5,24,80,B,
27040,6540,5,11,80,B,
27041,6541,5,8,100,A,
27042,6542,5,2,100,A,
27043,6543,5,21,80,B,
27044,6544,5,23,90,A,
27045,6545,5,22,80,B,
27046,6546,5,25,80,B,
27047,6547,5,13,70,B,
27048,6548,5,11,90,A,
27049,6549,5,7,70,B,
27050,6550,5,20,90,A,
27051,6551,5,29,90,A,
27052,6552,5,26,70,B,
27053,6553,5,3,60,C,
27054,6554,5,3,90,A,
27055,6555,5,26,90,A,
27056,6556,5,23,90,A,
27057,6557,5,22,70,B,
27058,6558,5,25,100,A,
27059,6559,5,2,70,B,
27060,6560,5,22,100,A,
27061,6561,5,18,90,A,
27062,6562,5,22,90,A,
27063,6563,5,23,70,B,
27064,6564,5,15,80,B,
27065,6565,5,24,100,A,
27066,6566,5,10,100,A,
27067,6567,5,17,90,A,
27068,6568,5,23,90,A,
27069,6569,5,22,100,A,
27070,6570,5,26,60,C,
27071,6571,5,3,80,B,
27072,6572,5,13,90,A,
27073,6573,5,23,90,A,
27074,6574,5,7,80,B,
27075,6575,5,8,70,B,
27076,6576,5,22,70,B,
27077,6577,5,18,90,A,
27078,6578,5,14,70,B,
27079,6579,5,29,80,B,
27080,6580,5,15,80,B,
27081,6581,5,23,90,A,
27082,6582,5,9,80,B,
27083,6583,5,5,60,C,
27084,6584,5,20,70,B,
27085,6585,5,21,60,C,
27086,6586,5,11,100,A,
27087,6587,5,23,80,B,
27088,6588,5,11,90,A,
27089,6589,5,25,70,B,
27090,6590,5,29,70,B,
27091,6591,5,1,100,A,
27092,6592,5,8,90,A,
27093,6593,5,24,90,A,
27094,6594,5,22,80,B,
27095,6595,5,9,80,B,
27096,6596,5,30,90,A,
27097,6597,5,13,80,B,
27098,6598,5,27,100,A,
27099,6599,5,22,100,A,
27100,6600,5,15,90,A,
27101,6601,5,6,80,B,
27102,6602,5,22,90,A,
27103,6603,5,27,90,A,
27104,6604,5,25,90,A,
27105,6605,5,14,90,A,
27106,6606,5,20,90,A,
27107,6607,5,8,100,A,
27108,6608,5,21,90,A,
27109,6609,5,29,80,B,
27110,6610,5,23,100,A,
27111,6611,5,22,100,A,
27112,6612,5,23,80,B,
27113,6613,5,26,70,B,
27114,6614,5,5,80,B,
27115,6615,5,24,100,A,
27116,6616,5,13,80,B,
27117,6617,5,21,70,B,
27118,6618,5,11,70,B,
27119,6619,5,25,90,A,
27120,6620,5,25,80,B,
27121,6621,5,20,100,A,
27122,6622,5,28,80,B,
27123,6623,5,8,90,A,
27124,6624,5,16,100,A,
27125,6625,5,3,100,A,
27126,6626,5,27,100,A,
27127,6627,5,5,80,B,
27128,6628,5,11,100,A,
27129,6629,5,16,90,A,
27130,6630,5,15,90,A,
27131,6631,5,25,80,B,
27132,6632,5,10,90,A,
27133,6633,5,22,90,A,
27134,6634,5,24,70,B,
27135,6635,5,17,90,A,
27136,6636,5,5,90,A,
27137,6637,5,23,100,A,
27138,6638,5,20,70,B,
27139,6639,5,22,90,A,
27140,6640,5,18,90,A,
27141,6641,5,13,100,A,
27142,6642,5,5,90,A,
27143,6643,5,4,80,B,
27144,6644,5,23,80,B,
27145,6645,5,22,80,B,
27146,6646,5,25,90,A,
27147,6647,5,23,90,A,
27148,6648,5,22,80,B,
27149,6649,5,13,70,B,
27150,6650,5,7,90,A,
27151,6651,5,29,90,A,
27152,6652,5,1,70,B,
27153,6653,5,25,70,B,
27154,6654,5,14,90,A,
27155,6655,5,3,80,B,
27156,6656,5,4,70,B,
27157,6657,5,25,60,C,
27158,6658,5,1,100,A,
27159,6659,5,22,70,B,
27160,6660,5,22,90,A,
27161,6661,5,20,70,B,
27162,6662,5,10,100,A,
27163,6663,5,7,90,A,
27164,6664,5,25,60,C,
27165,6665,5,23,100,A,
27166,6666,5,19,100,A,
27167,6667,5,5,60,C,
27168,6668,5,21,100,A,
27169,6669,5,27,100,A,
27170,6670,5,3,60,C,
27171,6671,5,18,90,A,
27172,6672,5,26,100,A,
27173,6673,5,22,70,B,
27174,6674,5,19,100,A,
27175,6675,5,23,90,A,
27176,6676,5,9,80,B,
27177,6677,5,22,100,A,
27178,6678,5,10,70,B,
27179,6679,5,7,90,A,
27180,6680,5,25,70,B,
27181,6681,5,7,80,B,
27182,6682,5,26,80,B,
27183,6683,5,12,70,B,
27184,6684,5,10,60,C,
27185,6685,5,25,90,A,
27186,6686,5,28,100,A,
27187,6687,5,15,70,B,
27188,6688,5,23,90,A,
27189,6689,5,25,70,B,
27190,6690,5,2,80,B,
27191,6691,5,21,90,A,
27192,6692,5,2,100,A,
27193,6693,5,26,80,B,
27194,6694,5,13,80,B,
27195,6695,5,20,80,B,
27196,6696,5,26,90,A,
27197,6697,5,27,80,B,
27198,6698,5,25,80,B,
27199,6699,5,19,80,B,
27200,6700,5,23,100,A,
27201,6701,5,26,80,B,
27202,6702,5,23,90,A,
27203,6703,5,16,100,A,
27204,6704,5,22,60,C,
27205,6705,5,13,90,A,
27206,6706,5,24,80,B,
27207,6707,5,26,90,A,
27208,6708,5,20,100,A,
27209,6709,5,6,80,B,
27210,6710,5,20,90,A,
27211,6711,5,17,90,A,
27212,6712,5,21,100,A,
27213,6713,5,25,90,A,
27214,6714,5,14,90,A,
27215,6715,5,26,90,A,
27216,6716,5,21,80,B,
27217,6717,5,18,70,B,
27218,6718,5,24,60,C,
27219,6719,5,27,90,A,
27220,6720,5,6,80,B,
27221,6721,5,11,100,A,
27222,6722,5,24,80,B,
27223,6723,5,24,70,B,
27224,6724,5,11,100,A,
27225,6725,5,7,100,A,
27226,6726,5,8,90,A,
27227,6727,5,26,70,B,
27228,6728,5,8,100,A,
27229,6729,5,24,90,A,
27230,6730,5,12,90,A,
27231,6731,5,5,80,B,
27232,6732,5,22,90,A,
27233,6733,5,17,80,B,
27234,6734,5,26,70,B,
27235,6735,5,4,100,A,
27236,6736,5,9,80,B,
27237,6737,5,13,90,A,
27238,6738,5,27,90,A,
27239,6739,5,3,100,A,
27240,6740,5,7,80,B,
27241,6741,5,21,90,A,
27242,6742,5,23,90,A,
27243,6743,5,18,90,A,
27244,6744,5,12,70,B,
27245,6745,5,22,60,C,
27246,6746,5,27,100,A,
27247,6747,5,24,70,B,
27248,6748,5,12,80,B,
27249,6749,5,28,40,F,
27250,6750,5,29,90,A,
27251,6751,5,5,90,A,
27252,6752,5,23,60,C,
27253,6753,5,30,80,B,
27254,6754,5,12,90,A,
27255,6755,5,4,80,B,
27256,6756,5,25,60,C,
27257,6757,5,3,70,B,
27258,6758,5,21,100,A,
27259,6759,5,21,60,C,
27260,6760,5,27,90,A,
27261,6761,5,24,80,B,
27262,6762,5,23,100,A,
27263,6763,5,23,80,B,
27264,6764,5,20,80,B,
27265,6765,5,15,100,A,
27266,6766,5,23,100,A,
27267,6767,5,22,60,C,
27268,6768,5,21,100,A,
27269,6769,5,22,100,A,
27270,6770,5,23,80,B,
27271,6771,5,14,100,A,
27272,6772,5,11,90,A,
27273,6773,5,22,70,B,
27274,6774,5,24,90,A,
27275,6775,5,7,80,B,
27276,6776,5,3,70,B,
27277,6777,5,20,90,A,
27278,6778,5,10,80,B,
27279,6779,5,15,90,A,
27280,6780,5,22,80,B,
27281,6781,5,24,80,B,
27282,6782,5,18,80,B,
27283,6783,5,25,70,B,
27284,6784,5,1,80,B,
27285,6785,5,29,70,B,
27286,6786,5,23,90,A,
27287,6787,5,21,80,B,
27288,6788,5,21,90,A,
27289,6789,5,2,60,C,
27290,6790,5,7,100,A,
27291,6791,5,24,100,A,
27292,6792,5,22,90,A,
27293,6793,5,19,80,B,
27294,6794,5,14,70,B,
27295,6795,5,19,90,A,
27296,6796,5,22,90,A,
27297,6797,5,15,80,B,
27298,6798,5,25,80,B,
27299,6799,5,9,80,B,
27300,6800,5,25,100,A,
27301,6801,5,3,70,B,
27302,6802,5,4,90,A,
27303,6803,5,4,90,A,
27304,6804,5,11,80,B,
27305,6805,5,22,90,A,
27306,6806,5,23,90,A,
27307,6807,5,26,100,A,
27308,6808,5,18,90,A,
27309,6809,5,21,70,B,
27310,6810,5,27,80,B,
27311,6811,5,24,90,A,
27312,6812,5,21,90,A,
27313,6813,5,20,90,A,
27314,6814,5,24,80,B,
27315,6815,5,23,90,A,
27316,6816,5,5,90,A,
27317,6817,5,28,70,B,
27318,6818,5,23,80,B,
27319,6819,5,14,80,B,
27320,6820,5,14,90,A,
27321,6821,5,20,100,A,
27322,6822,5,4,90,A,
27323,6823,5,5,70,B,
27324,6824,5,25,90,A,
27325,6825,5,19,100,A,
27326,6826,5,29,80,B,
27327,6827,5,21,80,B,
27328,6828,5,27,100,A,
27329,6829,5,18,100,A,
27330,6830,5,24,90,A,
27331,6831,5,26,70,B,
27332,6832,5,25,90,A,
27333,6833,5,20,90,A,
27334,6834,5,15,50,C,
27335,6835,5,3,100,A,
27336,6836,5,23,80,B,
27337,6837,5,20,100,A,
27338,6838,5,20,80,B,
27339,6839,5,28,100,A,
27340,6840,5,23,90,A,
27341,6841,5,12,100,A,
27342,6842,5,17,90,A,
27343,6843,5,18,90,A,
27344,6844,5,24,80,B,
27345,6845,5,25,60,C,
27346,6846,5,5,100,A,
27347,6847,5,21,90,A,
27348,6848,5,22,70,B,
27349,6849,5,3,70,B,
27350,6850,5,12,100,A,
27351,6851,5,15,100,A,
27352,6852,5,8,80,B,
27353,6853,5,12,80,B,
27354,6854,5,23,90,A,
27355,6855,5,28,80,B,
27356,6856,5,16,60,C,
27357,6857,5,17,80,B,
27358,6858,5,16,100,A,
27359,6859,5,20,60,C,
27360,6860,5,17,90,A,
27361,6861,5,23,90,A,
27362,6862,5,24,80,B,
27363,6863,5,21,90,A,
27364,6864,5,12,70,B,
27365,6865,5,18,100,A,
27366,6866,5,14,100,A,
27367,6867,5,19,50,C,
27368,6868,5,24,100,A,
27369,6869,5,11,90,A,
27370,6870,5,16,70,B,
27371,6871,5,26,90,A,
27372,6872,5,22,90,A,
27373,6873,5,19,70,B,
27374,6874,5,19,90,A,
27375,6875,5,22,80,B,
27376,6876,5,13,60,C,
27377,6877,5,13,90,A,
27378,6878,5,25,90,A,
27379,6879,5,22,100,A,
27380,6880,5,23,100,A,
27381,6881,5,14,80,B,
27382,6882,5,10,80,B,
27383,6883,5,22,80,B,
27384,6884,5,28,60,C,
27385,6885,5,20,80,B,
27386,6886,5,7,90,A,
27387,6887,5,29,80,B,
27388,6888,5,6,90,A,
27389,6889,5,21,70,B,
27390,6890,5,12,90,A,
27391,6891,5,21,100,A,
27392,6892,5,19,80,B,
27393,6893,5,16,90,A,
27394,6894,5,7,70,B,
27395,6895,5,23,100,A,
27396,6896,5,22,90,A,
27397,6897,5,23,80,B,
27398,6898,5,5,80,B,
27399,6899,5,2,80,B,
27400,6900,5,4,100,A,
27401,6901,5,24,80,B,
27402,6902,5,20,90,A,
27403,6903,5,13,90,A,
27404,6904,5,9,70,B,
27405,6905,5,17,80,B,
27406,6906,5,13,90,A,
27407,6907,5,6,100,A,
27408,6908,5,26,90,A,
27409,6909,5,2,70,B,
27410,6910,5,26,90,A,
27411,6911,5,19,100,A,
27412,6912,5,13,90,A,
27413,6913,5,26,70,B,
27414,6914,5,12,80,B,
27415,6915,5,24,100,A,
27416,6916,5,19,90,A,
27417,6917,5,14,80,B,
27418,6918,5,4,80,B,
27419,6919,5,2,80,B,
27420,6920,5,26,90,A,
27421,6921,5,8,100,A,
27422,6922,5,22,90,A,
27423,6923,5,1,70,B,
27424,6924,5,28,100,A,
27425,6925,5,11,100,A,
27426,6926,5,6,90,A,
27427,6927,5,22,90,A,
27428,6928,5,29,100,A,
27429,6929,5,2,90,A,
27430,6930,5,6,90,A,
27431,6931,5,12,70,B,
27432,6932,5,2,90,A,
27433,6933,5,24,80,B,
27434,6934,5,21,50,C,
27435,6935,5,2,90,A,
27436,6936,5,7,90,A,
27437,6937,5,4,90,A,
27438,6938,5,9,80,B,
27439,6939,5,19,100,A,
27440,6940,5,13,80,B,
27441,6941,5,25,90,A,
27442,6942,5,16,80,B,
27443,6943,5,20,80,B,
27444,6944,5,8,80,B,
27445,6945,5,14,50,C,
27446,6946,5,23,100,A,
27447,6947,5,22,70,B,
27448,6948,5,19,60,C,
27449,6949,5,14,70,B,
27450,6950,5,22,90,A,
27451,6951,5,5,90,A,
27452,6952,5,16,50,C,
27453,6953,5,26,90,A,
27454,6954,5,21,90,A,
27455,6955,5,23,80,B,
27456,6956,5,1,60,C,
27457,6957,5,3,90,A,
27458,6958,5,15,100,A,
27459,6959,5,23,70,B,
27460,6960,5,23,80,B,
27461,6961,5,6,100,A,
27462,6962,5,24,80,B,
27463,6963,5,3,70,B,
27464,6964,5,30,80,B,
27465,6965,5,21,100,A,
27466,6966,5,21,90,A,
27467,6967,5,24,60,C,
