StudentID,City,Town
8748,Suez,Awsim
8749,Beheira,Ras El Bar
8750,Alexandria,El Shohada
8751,Alexandria,El Santa
8752,Cairo,Banha
8753,Alexandria,Ashmoun
8754,Mansoura,Khanka
8755,Minya,El Shorouk
8756,Mansoura,El Manzala
8757,Minya,Quesna
8758,Monufia,El Badari
8759,Alexandria,Abu Hummus
8760,Kafr El Sheikh,Sahel Selim
8761,Aswan,El Zarqa
8762,Mansoura,10th of Ramadan
8763,Dakahlia,Tala
8764,Monufia,Khusus
8765,South Sinai,Sidi Barrani
8766,Alexandria,New Aswan
8767,Minya,New Minya
8768,Cairo,Edfu
8769,Minya,Dairut
8770,Minya,El Waqf
8771,Red Sea,Nabaroh
8772,Giza,Banha
8773,Alexandria,Kafr El Batikh
8774,Monufia,El Wasta
8775,Cairo,Shibin El Kom
8776,Giza,Qallin
8777,Cairo,Maghagha
8778,Mansoura,Fayed
8779,Luxor,Mut
8780,North Sinai,Mit Abu El Kom
8781,Alexandria,El Balyana
8782,Cairo,Obour
8783,Cairo,El Hamool
8784,New Valley,Qallin
8785,Alexandria,New Alamein
8786,Cairo,Maghagha
8787,Cairo,Matai
8788,Alexandria,Monsha'at El-Qanater
8789,Cairo,Girga
8790,Minya,El Hamool
8791,Gharbia,El Rahmaniya
8792,Damietta,El Mahalla El Kubra
8793,North Sinai,Mut
8794,Alexandria,Ras Sedr
8795,Asyut,El Qoseir
8796,Cairo,Beni Suef
8797,North Sinai,Itsa
8798,Cairo,Baltim
8799,Cairo,Saqultah
8800,North Sinai,Itay El Barud
8801,Giza,Nabaroh
8802,Minya,El Badrashein
8803,Damietta,Talkha
8804,Giza,El Shorouk
8805,Mansoura,Sers El Lyan
8806,Qena,Safaga
8807,Sharqia,Shubra El Kheima
8808,Cairo,Mit Kenana
8809,Minya,El Alamein
8810,Cairo,Faqous
8811,Alexandria,New Sohag
8812,Alexandria,Mit Sudan
8813,Asyut,Faraskur
8814,Giza,Quesna
8815,Giza,Zagazig
8816,Minya,El Delengath
8817,Alexandria,Badr
8818,Giza,Kharga
8819,Minya,6th of October
8820,Cairo,Tamiya
8821,Kafr El Sheikh,Qallin
8822,Cairo,El Sebaiya
8823,Mansoura,Kharga
8824,Matruh,New Minya
8825,Minya,Maadi
8826,Giza,Mit Adlan
8827,Cairo,Abu Hummus
8828,Cairo,Mit Ghamr
8829,Alexandria,Mit Ghamr
8830,Cairo,Mit Salsil
8831,Alexandria,New Aswan
8832,Cairo,Mut
8833,Alexandria,Siwa Oasis
8834,Alexandria,Siwa Oasis
8835,Cairo,El Maragha
8836,Dakahlia,Sherbin
8837,North Sinai,El Tor
8838,Gharbia,El Matareya
8839,Giza,Hosh Essa
8840,Giza,Sidi Barrani
8841,BeniSuef,New Alamein
8842,Alexandria,Fuka
8843,Cairo,El Senbellawein
8844,Alexandria,New Alamein
8845,New Valley,El Saff
8846,Mansoura,Mallawi
8847,Alexandria,New Akhmim
8848,Beheira,New Beni Suef
8849,Minya,New Cairo
8850,Kafr El Sheikh,Kafr El Dawwar
8851,Cairo,El Bayadiya
8852,Port Said,Kafr Saqr
8853,Alexandria,Samalut
8854,Monufia,Mit Ghamr
8855,Cairo,Kafr El Zayat
8856,Cairo,El Rhoda
8857,Cairo,El Maragha
8858,North Sinai,Tell El Kebir
8859,Mansoura,Tell El Kebir
8860,Giza,Belqas
8861,Sohag,Tell El Kebir
8862,Cairo,Samanoud
8863,Damietta,Talkha
8864,Cairo,El Hamool
8865,Cairo,Sahel Selim
8866,Alexandria,Abu Hummus
8867,Alexandria,Hurghada
8868,North Sinai,New Alamein
8869,Cairo,El Mahmoudiyah
8870,Suez,El Badrashein
8871,Giza,El Qantara
8872,BeniSuef,El Balyana
8873,Giza,Shibin El Qanater
8874,Cairo,Banha
8875,Mansoura,Ras Gharib
8876,Alexandria,Kotoor
8877,Alexandria,El Ghanayem
8878,Alexandria,Ras Sedr
8879,Cairo,Nag Hammadi
8880,Kafr El Sheikh,Dairut
8881,Giza,El Ghanayem
8882,Cairo,Maghagha
8883,Cairo,Mit Abu El Kom
8884,Giza,Rafah
8885,Mansoura,6th of October
8886,Mansoura,El Mansha
8887,Mansoura,Samalut
8888,Cairo,Nabaroh
8889,Minya,Mit Kenana
8890,Ismailia,Ezbet El Borg
8891,Cairo,New Cairo
8892,Cairo,Wadi El Natrun
8893,Port Said,Mit Bera
8894,North Sinai,Mashtool El Souk
8895,Alexandria,Hosh Essa
8896,Alexandria,El Kareen
8897,Giza,Kafr El Batikh
8898,Giza,Edku
8899,Giza,New Beni Suef
8900,Alexandria,Mit Bera
8901,Giza,New Minya
8902,Cairo,Kom Hamada
8903,Kafr El Sheikh,Khanka
8904,Alexandria,Borg El Burullus
8905,Beheira,Mit Elwan
8906,Alexandria,El Qantara
8907,Alexandria,Abu Hummus
8908,Giza,Edku
8909,Giza,Monsha'at El-Qanater
8910,Minya,El Waqf
8911,Red Sea,Minyet El Nasr
8912,Aswan,Sinnuris
8913,Minya,El Hamool
8914,Alexandria,El Maragha
8915,Giza,Esna
8916,Mansoura,Faqous
8917,Alexandria,Khusus
8918,Ismailia,Edku
8919,Giza,El Waqf
8920,Mansoura,El Wasta
8921,Cairo,Naqada
8922,Minya,Manfalut
8923,Cairo,Mit Sudan
8924,Red Sea,Ashmoun
8925,Alexandria,Naqada
8926,Giza,Samanoud
8927,Beheira,Shibin El Qanater
8928,Alexandria,Dekernes
8929,Mansoura,Qaha
8930,Giza,Ras Burqa
8931,Sharqia,Kafr El Dawwar
8932,Monufia,Edfu
8933,Alexandria,Sers El Lyan
8934,Giza,Sidi Barrani
8935,Mansoura,El Hamool
8936,Luxor,Kharga
8937,Luxor,Girga
8938,Giza,El Kanayat
8939,Cairo,Qaha
8940,Alexandria,Dahab
8941,Giza,Kafr El Zayat
8942,Giza,El Qoseir
8943,Cairo,New Damietta
8944,Giza,New Qena
8945,Mansoura,Edku
8946,Cairo,Nabaroh
8947,Alexandria,Sidi Salem
8948,Kafr El Sheikh,El Ghanayem
8949,Minya,Safaga
8950,Cairo,Sidi Salem
8951,Alexandria,New Tiba
8952,Alexandria,Kerdasa
8953,Mansoura,Girga
8954,Giza,Safaga
8955,Giza,Mit Adlan
8956,Red Sea,El Qanater El Khayreya
8957,Red Sea,Obour
8958,Cairo,New Borg El Arab
8959,Giza,Matai
8960,Ismailia,El Balyana
8961,Cairo,Manfalut
8962,Alexandria,Nabaroh
8963,Cairo,El Senbellawein
8964,Mansoura,El Shorouk
8965,Alexandria,Edku
8966,Cairo,Fayed
8967,Cairo,Mit Sudan
8968,Cairo,Qus
8969,Cairo,Manfalut
8970,Alexandria,El Balyana
8971,Cairo,Maadi
8972,Sharqia,New Borg El Arab
8973,Mansoura,Mallawi
8974,Port Said,Esna
8975,Alexandria,Naqada
8976,North Sinai,Tahta
8977,Giza,Naqada
8978,Giza,New Aswan
8979,Cairo,Mit Fadala
8980,Alexandria,El Bagour
8981,Mansoura,6th of October
8982,Aswan,Akhmim
8983,South Sinai,Qalyub
8984,Matruh,Ras Shokeir
8985,Mansoura,Tala
8986,South Sinai,El Badrashein
8987,Giza,Shibin El Kom
8988,Alexandria,Ras Burqa
8989,Giza,Shubra El Kheima
8990,Sharqia,El Mansha
8991,Alexandria,Hosh Essa
8992,Dakahlia,El Hamam
8993,Luxor,Sidi Barrani
8994,Damietta,El Badrashein
8995,Cairo,Kafr Shukr
8996,Alexandria,Beni Ebeid
8997,Cairo,Deir Mawas
8998,Alexandria,Banha
8999,Gharbia,Saqultah
9000,Alexandria,10th of Ramadan
9001,Giza,Shibin El Qanater
9002,Beheira,Dairut
9003,Mansoura,Abu Hummus
9004,Mansoura,El Qanater El Khayreya
9005,Giza,Rafah
9006,Minya,El Qusiya
9007,Ismailia,Itsa
9008,Beheira,Minyet El Nasr
9009,BeniSuef,Mashtool El Souk
9010,Minya,Mit El Korama
9011,Alexandria,Mit Bera
9012,Giza,Arish
9013,Matruh,Zefta
9014,Asyut,El Badari
9015,Alexandria,El Zarqa
9016,Cairo,Kafr Shukr
9017,Cairo,Faqous
9018,Matruh,El Tor
9019,Giza,Borg El Burullus
9020,Giza,Mut
9021,Minya,El Kareen
9022,Giza,El Mahalla El Kubra
9023,Sohag,Zefta
9024,Cairo,Kom Hamada
9025,South Sinai,El Kareen
9026,Mansoura,Maghagha
9027,Gharbia,Faqous
9028,Minya,Tamiya
9029,Alexandria,El Badari
9030,Giza,El Tor
9031,Cairo,El Ibrahimiya
9032,Giza,Damanhur
9033,Sharqia,Ras Burqa
9034,New Valley,Naqada
9035,Red Sea,El Dabaa
9036,Cairo,El Bagour
9037,Mansoura,Deir Mawas
9038,Cairo,Al Khankah
9039,Ismailia,El Tor
9040,Ismailia,Tima
9041,Giza,Tima
9042,Cairo,New Minya
9043,Kafr El Sheikh,Manfalut
9044,Alexandria,Sherbin
9045,Red Sea,Al Khankah
9046,Alexandria,Hurghada
9047,Alexandria,Badr
9048,Giza,Rosetta
9049,South Sinai,Juhayna
9050,Alexandria,New Salhia
9051,Alexandria,Mit Kenana
9052,Cairo,El Tor
9053,Giza,El Wasta
9054,Giza,Ihnasiya
9055,Giza,Saint Catherine
9056,Damietta,Sinnuris
9057,Port Said,Saqultah
9058,Mansoura,El Rhoda
9059,North Sinai,El Bayadiya
9060,Qalyubia,Sinnuris
9061,Alexandria,El Qanater El Khayreya
9062,New Valley,Abu El Matamir
9063,Luxor,Dar El Salam
9064,Mansoura,El Ibrahimiya
9065,Giza,Edku
9066,Cairo,Kerdasa
9067,Minya,El Ayyat
9068,Cairo,Mit Abu Ghaleb
9069,Cairo,Mashtool El Souk
9070,Qena,Fuka
9071,Gharbia,Wadi El Natrun
9072,Mansoura,El Alamein
9073,Mansoura,El Maragha
9074,Gharbia,El Gamaliya
9075,Cairo,Nag Hammadi
9076,Suez,El Alamein
9077,Giza,Baltim
9078,Cairo,El Qoseir
9079,New Valley,Kharga
9080,Qena,New Qena
9081,Giza,New Nubariya
9082,Mansoura,Borg El Arab
9083,Cairo,15th of May
9084,Mansoura,Mit Bera
9085,South Sinai,Hurghada
9086,Ismailia,Mit Ghamr
9087,Port Said,Samalut
9088,Matruh,El Bagour
9089,Gharbia,El Rhoda
9090,Qalyubia,15th of May
9091,Cairo,Mit Yazid
9092,Alexandria,Maadi
9093,Cairo,New Cairo
9094,Cairo,Saint Catherine
9095,Matruh,New Tiba
9096,Ismailia,Faqous
9097,Ismailia,New Asyut
9098,Mansoura,Qalyub
9099,Cairo,Arish
9100,Giza,Hihya
9101,Sohag,Deir Mawas
9102,Cairo,El Rhoda
9103,Minya,Talkha
9104,Cairo,Rafah
9105,Damietta,Beni Mazar
9106,Cairo,El Alamein
9107,Minya,New Damietta
9108,Qena,Sahel Selim
9109,Mansoura,Girga
9110,Minya,Khanka
9111,Faiyum,Ezbet El Borg
9112,Alexandria,Shibin El Kom
9113,Giza,El Qoseir
9114,Minya,Mit Yazid
9115,Alexandria,Shibin El Kom
9116,Alexandria,Mit Sudan
9117,Kafr El Sheikh,Mit Salsil
9118,Alexandria,El Manzala
9119,Giza,New Asyut
9120,Giza,Shubra Khit
9121,Minya,Sinnuris
9122,Minya,New Faiyum
9123,Cairo,El Bagour
9124,Alexandria,El Rhoda
9125,Giza,Ras Shokeir
9126,Sharqia,Ras Shokeir
9127,Matruh,El Bayadiya
9128,Giza,Rosetta
9129,Qalyubia,Sinnuris
9130,Cairo,El Qoseir
9131,Alexandria,Sinnuris
9132,Cairo,El Bayadiya
9133,Giza,El Senbellawein
9134,Cairo,Quesna
9135,Gharbia,Ras Burqa
9136,Mansoura,El Rahmaniya
9137,Cairo,Maadi
9138,Alexandria,Minyet El Nasr
9139,Matruh,Banha
9140,Minya,Tell El Kebir
9141,Minya,Nabaroh
9142,New Valley,Sahel Selim
9143,Minya,Obour
9144,Alexandria,Minyet El Nasr
9145,Monufia,Tukh
9146,Alexandria,New Alamein
9147,Sharqia,El Reyad
9148,Cairo,New Beni Suef
9149,South Sinai,New Cairo
9150,Giza,Akhmim
9151,Cairo,Ras Gharib
9152,Giza,Kharga
9153,Alexandria,Sumusta El Waqf
9154,New Valley,Tala
9155,Minya,El Hawamdeya
9156,Giza,Juhayna
9157,Mansoura,Qift
9158,New Valley,Nabaroh
9159,Giza,El Sebaiya
9160,Giza,New Alamein
9161,Ismailia,Mashtool El Souk
9162,Alexandria,El Hamool
9163,Alexandria,6th of October
9164,Mansoura,Deir Mawas
9165,Damietta,Mit Rahina
9166,Minya,New Salhia
9167,Sharqia,New Beni Suef
9168,Cairo,Ras Burqa
9169,Mansoura,Kafr Zarqan
9170,Cairo,Badr
9171,Mansoura,Badr
9172,Luxor,Kafr El Dawwar
9173,Cairo,Tukh
9174,Qalyubia,El Hawamdeya
9175,Beheira,New Qena
9176,Cairo,Ras Sedr
9177,Alexandria,Faraskur
9178,South Sinai,Tanta
9179,Cairo,El Ibrahimiya
9180,Aswan,Beni Mazar
9181,Cairo,Obour
9182,Sohag,El Ayyat
9183,Giza,Saqultah
9184,Cairo,Zefta
9185,Mansoura,Khanka
9186,Aswan,Mit El Korama
9187,Alexandria,Nabaroh
9188,Cairo,Samanoud
9189,Alexandria,Baltim
9190,Giza,Tala
9191,Beheira,Tala
9192,Mansoura,Qalyub
9193,Alexandria,Borg El Arab
9194,Cairo,El Senbellawein
9195,Cairo,New Minya
9196,Qena,Kafr Saad
9197,Qena,Minyet El Nasr
9198,Cairo,El Sebaiya
9199,North Sinai,Matai
9200,Alexandria,El Arish
9201,New Valley,Tukh
9202,Giza,Biyala
9203,Minya,New Sohag
9204,Alexandria,Tahta
9205,Alexandria,Sodfa
9206,Cairo,Sherbin
9207,New Valley,Esna
9208,Cairo,Banha
9209,Cairo,New Borg El Arab
9210,Giza,Kharga
9211,Cairo,Deir Mawas
9212,Giza,Mit Adlan
9213,Giza,Sinnuris
9214,Kafr El Sheikh,Al Khankah
9215,Minya,Bush
9216,Minya,El Maragha
9217,Mansoura,Fuka
9218,Minya,Kafr El Dawwar
9219,Aswan,Juhayna
9220,Alexandria,Wadi El Natrun
9221,Giza,Dairut
9222,Alexandria,El Qantara
9223,Cairo,Kerdasa
9224,Sharqia,El Fashn
9225,Cairo,Talkha
9226,Cairo,Rafah
9227,Cairo,Kafr El Batikh
9228,South Sinai,Beni Suef
9229,Faiyum,El Reyad
9230,Minya,El Bayadiya
9231,Matruh,New Tiba
9232,Giza,El Maragha
9233,Cairo,Saqultah
9234,Minya,Mit Yazid
9235,Beheira,Dekernes
9236,Cairo,Ras Gharib
9237,Port Said,Girga
9238,Minya,Abu El Matamir
9239,Minya,El Tor
9240,Dakahlia,Naqada
9241,Cairo,El Santa
9242,Alexandria,El Qanater El Khayreya
9243,Cairo,El Mahalla El Kubra
9244,Cairo,Bilbeis
9245,Gharbia,El Manzala
9246,Damietta,Tahta
9247,Cairo,Itsa
9248,Cairo,Matai
9249,Ismailia,Qaha
9250,Alexandria,Girga
9251,Mansoura,El Shorouk
9252,Dakahlia,Kafr Zarqan
9253,Luxor,Kafr Shukr
9254,Alexandria,Dahab
9255,Cairo,Manfalut
9256,Minya,New Qena
9257,Cairo,Minyet El Nasr
9258,Monufia,New Asyut
9259,Alexandria,New Asyut
9260,Gharbia,Nag Hammadi
9261,Minya,Itsa
9262,Alexandria,New Beni Suef
9263,Alexandria,15th of May
9264,Alexandria,El Husseiniya
9265,Cairo,El Mahmoudiyah
9266,Cairo,Itay El Barud
9267,Cairo,Mit El Korama
9268,Damietta,El Qantara
9269,Sohag,El Dabaa
9270,Asyut,Shubra El Kheima
9271,Cairo,Qallin
9272,Cairo,El Hamam
9273,Minya,New Cairo
9274,Alexandria,El Hamam
9275,North Sinai,El Ghanayem
9276,Minya,Dekernes
9277,Minya,Edku
9278,Alexandria,El Matareya
9279,Giza,Biba
9280,Kafr El Sheikh,Siwa Oasis
9281,Minya,Kharga
9282,Qalyubia,Shibin El Kom
9283,Mansoura,Kafr El Batikh
9284,Mansoura,Kafr El Zayat
9285,Cairo,Kotoor
9286,Cairo,Mallawi
9287,Mansoura,El Ghanayem
9288,New Valley,El Basaliya
9289,Giza,Bilbeis
9290,New Valley,El Bagour
9291,Giza,Mit Elwan
9292,Cairo,Zefta
9293,Dakahlia,Kom Ombo
9294,Giza,Kharga
9295,Alexandria,Hihya
9296,Alexandria,El Kareen
9297,Giza,El Kanayat
9298,Alexandria,Belqas
9299,Port Said,New Alamein
9300,Giza,Sers El Lyan
9301,Minya,Siwa Oasis
9302,Alexandria,El Rahmaniya
9303,Giza,Kom Hamada
9304,Cairo,Samanoud
9305,Alexandria,El Mansha
9306,Qalyubia,Arish
9307,Alexandria,El Hawamdeya
9308,Mansoura,Edfu
9309,Giza,El Qanater El Khayreya
9310,Giza,Sodfa
9311,Beheira,El Qantara
9312,Cairo,Kafr Zarqan
9313,Mansoura,New Borg El Arab
9314,Alexandria,El Fashn
9315,Giza,Mit Kenana
9316,Giza,Rafah
9317,South Sinai,Abu El Matamir
9318,Alexandria,Quesna
9319,Kafr El Sheikh,Mit Salsil
9320,Minya,Naqada
9321,Minya,Awsim
9322,Giza,Mit Fadala
9323,Alexandria,El Zarqa
9324,Alexandria,Kharga
9325,Giza,El Maragha
9326,Minya,Sers El Lyan
9327,Faiyum,Deir Mawas
9328,Minya,Shibin El Kom
9329,Alexandria,Fuka
9330,Minya,El Hamam
9331,Minya,Kafr El Batikh
9332,Alexandria,El Bagour
9333,Cairo,Rafah
9334,Cairo,Tala
9335,Mansoura,Kharga
9336,Cairo,El Mansha
9337,Alexandria,Dairut
9338,Port Said,Kharga
9339,Cairo,Ibsheway
9340,Minya,El Kanayat
9341,Aswan,El Fashn
9342,Sharqia,Siwa Oasis
9343,Qena,El Mansha
9344,Beheira,Talkha
9345,Cairo,Kotoor
9346,Giza,Arish
9347,Sohag,Khusus
9348,Minya,Ibsheway
9349,Cairo,Tala
9350,Mansoura,Maghagha
9351,Alexandria,New Akhmim
9352,Alexandria,Ibsheway
9353,Alexandria,New Faiyum
9354,Mansoura,Kafr Saqr
9355,Sohag,Kafr Saad
9356,Cairo,Abu Tesht
9357,Port Said,El Qusiya
9358,Cairo,Sodfa
9359,Sharqia,Qallin
9360,Alexandria,Ibsheway
9361,Alexandria,El Ibrahimiya
9362,Sohag,Kom Ombo
9363,Alexandria,El Ayyat
9364,Qena,Mit Sudan
9365,Giza,New Alamein
9366,South Sinai,Ihnasiya
9367,Giza,Banha
9368,Cairo,Tamiya
9369,Cairo,Esna
9370,Sohag,Mit El Korama
9371,Aswan,El Senbellawein
9372,Qalyubia,Mit Abu El Kom
9373,South Sinai,Mit Abu El Kom
9374,Cairo,El Idwa
9375,Cairo,El Rahmaniya
9376,Mansoura,El Maragha
9377,Faiyum,New Beni Suef
9378,Alexandria,New Akhmim
9379,Alexandria,El Waqf
9380,Red Sea,Tahta
9381,Cairo,Borg El Burullus
9382,Giza,Ras Shokeir
9383,Giza,Ihnasiya
9384,Cairo,El Sarw
9385,Alexandria,Qus
9386,Mansoura,Shibin El Kom
9387,Alexandria,Abu Tesht
9388,Faiyum,El Hawamdeya
9389,Cairo,Biyala
9390,Cairo,El Senbellawein
9391,Gharbia,Talkha
9392,Sohag,Mersa Matruh
9393,Alexandria,Mit Fadala
9394,Cairo,Daraw
9395,Cairo,Quesna
9396,Alexandria,Safaga
9397,Giza,Abu Tesht
9398,Beheira,Beni Ebeid
9399,Cairo,6th of October
9400,Alexandria,New Nubariya
9401,Mansoura,Shibin El Qanater
9402,Alexandria,Rosetta
9403,Cairo,El Badari
9404,Mansoura,Banha
9405,Qalyubia,Mit Adlan
9406,Giza,El Zarqa
9407,Giza,Biba
9408,BeniSuef,Badr
9409,New Valley,El Balyana
9410,Giza,Ihnasiya
9411,Gharbia,6th of October
9412,Cairo,El Bayadiya
9413,Minya,El Ghanayem
9414,Damietta,El Qantara
9415,Cairo,Edku
9416,Cairo,Ras Burqa
9417,Alexandria,Akhmim
9418,Minya,Samalut
9419,Cairo,Esna
9420,Minya,Kafr El Zayat
9421,Giza,Hosh Essa
9422,Alexandria,Awsim
9423,Mansoura,El Tor
9424,Cairo,Sadat
9425,Port Said,Sahel Selim
9426,Ismailia,Badr
9427,Alexandria,Monsha'at El-Qanater
9428,Damietta,El Shorouk
9429,Cairo,Ibsheway
9430,Alexandria,Sidi Barrani
9431,Minya,El Husseiniya
9432,Cairo,Awsim
9433,Alexandria,New Aswan
9434,Giza,El Kareen
9435,Damietta,El Badrashein
9436,Gharbia,El Mahmoudiyah
9437,Suez,Mit Abu Ghaleb
9438,Minya,Kafr Shukr
9439,Cairo,El Senbellawein
9440,Minya,El Basaliya
9441,Suez,El Ibrahimiya
9442,Alexandria,Kafr Saad
9443,Giza,Esna
9444,Alexandria,Arish
9445,Mansoura,Marsa Alam
9446,Giza,Kharga
9447,Aswan,Qus
9448,Matruh,Beni Mazar
9449,Minya,Hosh Essa
9450,Alexandria,Siwa Oasis
9451,Damietta,Ezbet El Borg
9452,Alexandria,Maadi
9453,Alexandria,Kafr El Batikh
9454,Mansoura,El Reyad
9455,Cairo,New Damietta
9456,Alexandria,Khusus
9457,Giza,Tukh
9458,Mansoura,Safaga
9459,Alexandria,El Idwa
9460,Minya,Ashmoun
9461,Cairo,El Qusiya
9462,Gharbia,El Kareen
9463,Beheira,Kafr El Batikh
9464,Cairo,Sahel Selim
9465,Alexandria,El Hamool
9466,Mansoura,Shibin El Qanater
9467,Mansoura,Biyala
9468,Cairo,El Saff
9469,Qalyubia,El Sarw
9470,Sohag,Samanoud
9471,Luxor,Mit Fadala
9472,Mansoura,Siwa Oasis
9473,Matruh,Monsha'at El-Qanater
9474,Mansoura,El Fashn
9475,Giza,New Aswan
9476,Mansoura,Maadi
9477,Cairo,Biyala
9478,Giza,Mit Abu Ghaleb
9479,Cairo,El Delengath
9480,Cairo,Mit Yazid
9481,Alexandria,Ras Gharib
9482,Alexandria,New Cairo
9483,Alexandria,El Sarw
9484,Matruh,Kafr El Dawwar
9485,Alexandria,New Minya
9486,Mansoura,Sahel Selim
9487,Cairo,Juhayna
9488,Alexandria,Sherbin
9489,Giza,Itay El Barud
9490,Alexandria,Maghagha
9491,Minya,Dairut
9492,Luxor,Badr
9493,Luxor,Sheikh Zuweid
9494,Alexandria,Qift
9495,Asyut,6th of October
9496,Cairo,Belqas
9497,Giza,Bilbeis
9498,Mansoura,Qaha
9499,Port Said,Sadat
9500,Alexandria,New Borg El Arab
9501,Beheira,Sahel Selim
9502,Qena,El Waqf
9503,Faiyum,El Mahalla El Kubra
9504,Qalyubia,Shubra Khit
9505,Alexandria,Faqous
9506,South Sinai,Juhayna
9507,Asyut,Khanka
9508,Sharqia,Kharga
9509,BeniSuef,Mit El Korama
9510,Cairo,Maghagha
9511,Alexandria,New Aswan
9512,Alexandria,Zagazig
9513,Aswan,Beni Suef
9514,Cairo,Mut
9515,Giza,Ashmoun
9516,Alexandria,El Dabaa
9517,Luxor,Rafah
9518,Alexandria,Dahab
9519,Cairo,Minyet El Nasr
9520,Giza,New Aswan
9521,Cairo,Kafr Zarqan
9522,Minya,Damanhur
9523,Ismailia,Minyet El Nasr
9524,Cairo,Borg El Arab
9525,Mansoura,El Badrashein
9526,Cairo,Mut
9527,Alexandria,El Hamool
9528,Alexandria,El Manzala
9529,New Valley,New Faiyum
9530,Cairo,Dar El Salam
9531,New Valley,Monsha'at El-Qanater
9532,Cairo,Sheikh Zuweid
9533,Giza,Samanoud
9534,Cairo,El Saff
9535,South Sinai,Nag Hammadi
9536,Qalyubia,15th of May
9537,Mansoura,Sodfa
9538,Cairo,Minyet El Nasr
9539,Suez,El Delengath
9540,Suez,El Tor
9541,Sharqia,Mut
9542,Giza,New Beni Suef
9543,Mansoura,Mit Adlan
9544,Giza,Sinnuris
9545,Cairo,New Alamein
9546,Faiyum,Edfu
9547,Faiyum,El Basaliya
9548,Cairo,Monsha'at El-Qanater
9549,Cairo,New Cairo
9550,Alexandria,Mit Abu Ghaleb
9551,Giza,El Hamam
9552,Cairo,15th of May
9553,Alexandria,Ashmoun
9554,Cairo,Abu El Matamir
9555,Port Said,Marsa Alam
9556,BeniSuef,El Qusiya
9557,North Sinai,Shibin El Qanater
9558,Alexandria,Abu Tesht
9559,Giza,Baltim
9560,Alexandria,Tala
9561,Minya,El Idwa
9562,Mansoura,Mit Bera
9563,Minya,El Rahmaniya
9564,Cairo,El Balyana
9565,BeniSuef,Wadi El Natrun
9566,Giza,Shubra Khit
9567,Giza,El Idwa
9568,Giza,Mit Abu El Kom
9569,Minya,Belqas
9570,Giza,El Mahalla El Kubra
9571,Mansoura,Borg El Burullus
9572,Alexandria,El Manzala
9573,Minya,Fuka
9574,Beheira,Abu Hummus
9575,Qena,Siwa Oasis
9576,Suez,New Nubariya
9577,Cairo,Kom Ombo
9578,Cairo,New Akhmim
9579,Sohag,El Shorouk
9580,Alexandria,Shibin El Kom
9581,Suez,El Qusiya
9582,Qalyubia,New Sohag
9583,Mansoura,Abu Hummus
9584,Mansoura,Biyala
9585,Damietta,El Mansha
9586,Alexandria,Mallawi
9587,Red Sea,Tanta
9588,Faiyum,Dahab
9589,Damietta,El Sarw
9590,Matruh,Kom Ombo
9591,Giza,Obour
9592,Mansoura,Rosetta
9593,Minya,6th of October
9594,Alexandria,El Waqf
9595,Sohag,New Damietta
9596,Mansoura,El Dabaa
9597,Giza,Saint Catherine
9598,Giza,El Rahmaniya
9599,Cairo,Dairut
9600,Qalyubia,Bilbeis
9601,Giza,Beni Ebeid
9602,Giza,El Saff
9603,Mansoura,Nag Hammadi
9604,Cairo,El Husseiniya
9605,Giza,Basyoun
9606,Alexandria,Mashtool El Souk
9607,Alexandria,Manfalut
9608,Cairo,Badr
9609,Mansoura,El Mansha
9610,Cairo,Bush
9611,Qena,El Santa
9612,Giza,Mit Rahina
9613,Cairo,El Reyad
9614,Cairo,Dar El Salam
9615,Minya,Hosh Essa
9616,Giza,El Kanayat
9617,Suez,El Dabaa
9618,Alexandria,Mit Sudan
9619,Alexandria,El Badari
9620,Ismailia,El Basaliya
9621,Cairo,El Hamool
9622,Alexandria,El Rahmaniya
9623,Minya,Rosetta
9624,Cairo,New Cairo
9625,Alexandria,Obour
9626,BeniSuef,Mit Bera
9627,Qalyubia,Fuka
9628,Gharbia,Damanhur
9629,Alexandria,El Bayadiya
9630,Giza,Saint Catherine
9631,Alexandria,Kafr El Batikh
9632,Aswan,Zagazig
9633,Gharbia,Itsa
9634,Cairo,Nabaroh
9635,Alexandria,Manfalut
9636,Cairo,Akhmim
9637,Giza,Sidi Salem
9638,Cairo,Tanta
9639,Cairo,El Rhoda
9640,Alexandria,Dahab
9641,Cairo,El Hawamdeya
9642,Minya,Abu Hummus
9643,Cairo,El Ayyat
9644,Alexandria,El Basaliya
9645,Cairo,Ezbet El Borg
9646,Giza,Kafr Saad
9647,Sharqia,Mit El Korama
9648,Alexandria,Baltim
9649,Cairo,Tala
9650,Cairo,Mut
9651,Giza,Saint Catherine
9652,Giza,Banha
9653,Alexandria,Ihnasiya
9654,Aswan,Kerdasa
9655,South Sinai,Fayed
9656,Cairo,Kafr Zarqan
9657,Mansoura,New Faiyum
9658,Alexandria,New Faiyum
9659,Cairo,El Kanayat
9660,BeniSuef,New Asyut
9661,Damietta,Saqultah
9662,Cairo,Girga
9663,Cairo,Talkha
9664,Minya,Ras Shokeir
9665,Mansoura,Mit Fadala
9666,Alexandria,Kotoor
9667,Damietta,El Tor
9668,Alexandria,Kom Hamada
9669,Cairo,El Husseiniya
9670,Asyut,Kerdasa
9671,Alexandria,Dekernes
9672,Alexandria,Talkha
9673,Mansoura,Mit Ghamr
9674,Aswan,Sumusta El Waqf
9675,Alexandria,Dahab
