JobID	StudentID	JobType	JobTitle	Position	Salary															
11146	8565	Freelance	Database Developer		200															
11147	5110	Freelance	Database Developer		2000															
11148	1736	Freelance	Data Architect		500															
11149	2396	Freelance	Data Analysis		5000															
11150	7212	Freelance	Database Developer		8000															
11151	1790	Freelance	Database Developer		1000															
11152	4054	Freelance	Power BI Developer		10000															
11153	3268	Freelance	Data Visualization		12000															
11154	2005	Freelance	Data Architect		1000															
11155	7648	Freelance	Power BI Developer		8000															
11156	35	Freelance	Data Analysis		8000															
11157	5442	Freelance	Data Scientist		500															
11158	7806	Freelance	Data Analysis		5000															
11159	5773	Freelance	Data Analysis		8000															
11160	4782	Freelance	Database Developer		400															
11161	5987	Freelance	Database Developer		8000															
11162	1883	Freelance	Data Visualization		8000															
11163	6128	Freelance	Data Visualization		2000															
11164	6584	Freelance	Database Admin		5000															
11165	7611	Freelance	Power BI Developer		8000															
11166	6362	Freelance	Data Scientist		700															
11167	4376	Freelance	Power BI Developer		5000															
11168	6999	Freelance	Database Developer		1000															
11169	1820	Freelance	Data Visualization		300															
11170	2584	Freelance	Database Developer		2000															
11171	8501	Freelance	Database Developer		8000															
11172	3049	Freelance	Data Architect		400															
11173	2829	Freelance	Power BI Developer		8000															
11174	3873	Freelance	Power BI Developer		500															
11175	2240	Freelance	Data Analysis		12000															
11176	6671	Freelance	Database Developer		8000															
11177	3258	Freelance	Data Visualization		5000															
11178	4056	Freelance	Data Analysis		1000															
11179	6992	Freelance	Data Visualization		300															
11180	7227	Freelance	Data Visualization		8000															
11181	523	Freelance	Database Developer		500															
11182	3399	Freelance	Database Developer		2000															
11183	3923	Freelance	Data Scientist		400															
11184	562	Freelance	Power BI Developer		8000															
11185	1361	Freelance	Data Analysis		500															
11186	3787	Freelance	Database Developer		500															
11187	4610	Freelance	Power BI Developer		400															
11188	1784	Freelance	Database Developer		12000															
11189	2621	Freelance	Power BI Developer		400															
11190	180	Freelance	Data Architect		5000															
11191	1141	Freelance	Data Visualization		8000															
11192	2977	Freelance	Power BI Developer		400															
11193	8423	Freelance	Data Visualization		700															
11194	4302	Freelance	Database Developer		500															
11195	5360	Freelance	Data Visualization		500															
11196	6951	Freelance	Power BI Developer		500															
11197	5561	Freelance	Power BI Developer		400															
11198	103	Freelance	Database Developer		500															
11199	589	Freelance	Data Scientist		8000															
11200	2425	Freelance	Data Analysis		200															
11201	2778	Freelance	Power BI Developer		200															
11202	6940	Freelance	Power BI Developer		500															
11203	2464	Freelance	Power BI Developer		10000															
11204	6099	Freelance	Database Admin		8000															
11205	7879	Freelance	Power BI Developer		2000															
11206	7332	Freelance	Power BI Developer		700															
11207	8774	Freelance	Database Developer		12000															
11208	3853	Freelance	Data Analysis		400															
11209	502	Freelance	Database Developer		2000															
11210	8140	Freelance	Database Developer		5000															
11211	3691	Freelance	Data Visualization		8000															
11212	6986	Freelance	Data Visualization		8000															
11213	8798	Freelance	Data Scientist		12000															
11214	3214	Freelance	Data Visualization		10000															
11215	8065	Freelance	Power BI Developer		200															
11216	6742	Freelance	Data Architect		400															
11217	4823	Freelance	Database Developer		12000															
11218	228	Freelance	Data Architect		8000															
11219	8434	Freelance	Data Visualization		5000															
11220	2656	Freelance	Data Visualization		200															
11221	1981	Freelance	Power BI Developer		1000															
11222	3583	Freelance	Data Analysis		700															
11223	3953	Freelance	Data Visualization		700															
11224	4541	Freelance	Power BI Developer		1000															
11225	6357	Freelance	Database Developer		8000															
11226	7113	Freelance	Database Admin		400															
11227	3096	Freelance	Data Visualization		5000															
11228	8710	Freelance	Data Visualization		8000															
11229	6137	Freelance	Data Visualization		8000															
11230	2618	Freelance	Data Visualization		200															
11231	3431	Freelance	Data Visualization		1000															
11232	3897	Freelance	Data Analysis		8000															
11233	1650	Freelance	Data Visualization		10000															
11234	3221	Freelance	Data Visualization		1000															
11235	3417	Freelance	Database Admin		2000															
11236	3407	Freelance	Database Developer		700															
11237	6870	Freelance	Power BI Developer		300															
11238	5353	Freelance	Database Developer		2000															
11239	6221	Freelance	Data Analysis		8000															
11240	7209	Freelance	Data Analysis		8000															
11241	1965	Freelance	Data Analysis		8000															
11242	7135	Freelance	Power BI Developer		300															
11243	3631	Freelance	Data Architect		8000															
11244	3078	Freelance	Data Visualization		12000															
11245	3969	Freelance	Power BI Developer		500															
11246	343	Freelance	Database Developer		700															
11247	2419	Freelance	Data Visualization		8000															
11248	4495	Freelance	Power BI Developer		5000															
11249	7694	Freelance	Database Developer		700															
11250	549	Freelance	Data Visualization		8000															
11251	1974	Freelance	Database Admin		5000															
11252	6961	Freelance	Power BI Developer		10000															
11253	8493	Freelance	Data Architect		10000															
11254	1750	Freelance	Data Visualization		1000															
11255	6492	Freelance	Data Visualization		8000															
11256	1090	Freelance	Power BI Developer		300															
11257	1854	Freelance	Data Scientist		12000															
11258	3551	Freelance	Database Admin		12000															
11259	3999	Freelance	Database Developer		2000															
11260	2868	Freelance	Power BI Developer		500															
11261	5115	Freelance	Database Developer		300															
11262	3803	Freelance	Data Analysis		8000															
11263	8163	Freelance	Power BI Developer		10000															
11264	3174	Freelance	Power BI Developer		200															
11265	7232	Freelance	Database Developer		5000															
11266	4120	Freelance	Data Visualization		200															
11267	6847	Freelance	Data Analysis		8000															
11268	4191	Freelance	Power BI Developer		300															
11269	6200	Freelance	Database Developer		10000															
11270	3146	Freelance	Power BI Developer		1000															
11271	1816	Freelance	Data Architect		700															
11272	7739	Freelance	Data Visualization		500															
11273	6169	Freelance	Data Analysis		1000															
11274	7841	Freelance	Database Developer		500															
11275	765	Freelance	Database Developer		700															
11276	7436	Freelance	Data Scientist		500															
11277	7108	Freelance	Data Analysis		1000															
11278	5311	Freelance	Data Scientist		300															
11279	5999	Freelance	Data Visualization		400															
11280	6944	Freelance	Data Analysis		10000															
11281	4700	Freelance	Data Analysis		2000															
11282	764	Freelance	Power BI Developer		400															
11283	4588	Freelance	Power BI Developer		10000															
11284	1967	Freelance	Power BI Developer		300															
11285	4855	Freelance	Data Architect		700															
11286	7066	Freelance	Database Developer		10000															
11287	2143	Freelance	Power BI Developer		5000															
11288	4743	Freelance	Power BI Developer		300															
11289	2521	Freelance	Data Analysis		2000															
11290	5754	Freelance	Database Developer		300															
11291	5658	Freelance	Data Analysis		700															
11292	2505	Freelance	Data Analysis		700															
11293	6991	Freelance	Power BI Developer		8000															
11294	5577	Freelance	Database Developer		400															
11295	3536	Freelance	Power BI Developer		1000															
11296	702	Freelance	Power BI Developer		700															
11297	7099	Freelance	Power BI Developer		300															
11298	7588	Freelance	Power BI Developer		8000															
11299	8476	Freelance	Data Scientist		5000															
11300	3369	Freelance	Data Analysis		12000															
11301	7784	Freelance	Database Developer		8000															
11302	8170	Freelance	Database Developer		500															
11303	4036	Freelance	Power BI Developer		8000															
11304	457	Freelance	Data Architect		400															
11305	3011	Freelance	Database Developer		5000															
11306	3223	Freelance	Data Scientist		8000															
11307	29	Freelance	Data Analysis		12000															
11308	1074	Freelance	Database Developer		200															
11309	1561	Freelance	Power BI Developer		500															
11310	1829	Freelance	Power BI Developer		5000															
11311	3623	Freelance	Database Developer		2000															
11312	5648	Freelance	Data Visualization		2000															
11313	4592	Freelance	Power BI Developer		500															
11314	7191	Freelance	Data Analysis		700															
11315	214	Freelance	Power BI Developer		400															
11316	6081	Freelance	Data Analysis		400															
11317	7396	Freelance	Database Admin		10000															
11318	7330	Freelance	Database Developer		12000															
11319	6369	Freelance	Data Visualization		700															
11320	6386	Freelance	Database Developer		5000															
11321	4537	Freelance	Database Developer		8000															
11322	2653	Freelance	Data Analysis		10000															
11323	790	Freelance	Power BI Developer		1000															
11324	6329	Freelance	Power BI Developer		8000															
11325	1721	Freelance	Data Analysis		12000															
11326	1162	Freelance	Database Developer		12000															
11327	1931	Freelance	Data Visualization		8000															
11328	6532	Freelance	Power BI Developer		1000															
11329	1488	Freelance	Data Analysis		300															
11330	3640	Freelance	Data Visualization		200															
11331	1187	Freelance	Power BI Developer		1000															
11332	4567	Freelance	Database Admin		2000															
11333	5732	Freelance	Data Visualization		1000															
11334	2822	Freelance	Data Analysis		5000															
11335	1143	Freelance	Data Analysis		1000															
11336	3197	Freelance	Power BI Developer		200															
11337	3038	Freelance	Database Developer		8000															
11338	8182	Freelance	Data Visualization		200															
11339	1467	Freelance	Database Developer		10000															
11340	7214	Freelance	Database Developer		12000															
11341	3708	Freelance	Data Analysis		8000															
11342	8444	Freelance	Data Analysis		500															
11343	8661	Freelance	Data Visualization		2000															
11344	4916	Freelance	Data Analysis		12000															
11345	1755	Freelance	Database Developer		10000															
11346	2351	Freelance	Database Developer		5000															
11347	8172	Freelance	Data Analysis		10000															
11348	1900	Freelance	Power BI Developer		500															
11349	4758	Freelance	Power BI Developer		8000															
11350	4702	Freelance	Database Developer		8000															
11351	1980	Freelance	Data Analysis		12000															
11352	2290	Freelance	Data Visualization		5000															
11353	1381	Freelance	Data Analysis		12000															
11354	5615	Freelance	Power BI Developer		700															
11355	2310	Freelance	Database Admin		8000															
11356	2566	Freelance	Data Visualization		5000															
11357	6761	Freelance	Power BI Developer		8000															
11358	7831	Freelance	Power BI Developer		10000															
11359	5643	Freelance	Power BI Developer		2000															
11360	3246	Freelance	Data Architect		8000															
11361	3505	Freelance	Database Developer		5000															
11362	1173	Freelance	Data Visualization		400															
11363	4491	Freelance	Data Visualization		8000															
11364	8255	Freelance	Data Visualization		500															
11365	6390	Freelance	Database Developer		5000															
11366	2752	Freelance	Data Analysis		700															
11367	4893	Freelance	Database Developer		200															
11368	1956	Freelance	Database Developer		5000															
11369	2846	Freelance	Data Analysis		5000															
11370	3617	Freelance	Database Developer		8000															
11371	3375	Freelance	Data Visualization		200															
11372	5054	Freelance	Data Visualization		500															
11373	1889	Freelance	Database Developer		2000															
11374	7752	Freelance	Data Visualization		10000															
11375	8410	Freelance	Data Visualization		700															
11376	6246	Freelance	Data Visualization		8000															
11377	5410	Freelance	Data Analysis		400															
11378	755	Freelance	Database Developer		500															
11379	6657	Freelance	Data Architect		500															
11380	6473	Freelance	Database Developer		8000															
11381	2279	Freelance	Data Visualization		200															
11382	8088	Freelance	Data Architect		5000															
11383	8560	Freelance	Database Developer		400															
11384	1548	Freelance	Power BI Developer		1000															
11385	7706	Freelance	Data Analysis		8000															
11386	5936	Freelance	Database Developer		1000															
11387	91	Freelance	Database Developer		8000															
11388	825	Freelance	Database Developer		8000															
11389	1183	Freelance	Data Visualization		1000															
11390	740	Freelance	Database Developer		10000															
11391	3786	Freelance	Data Analysis		12000															
11392	6654	Freelance	Power BI Developer		300															
11393	8229	Freelance	Data Analysis		12000															
11394	4544	Freelance	Data Visualization		8000															
11395	2965	Freelance	Power BI Developer		8000															
11396	112	Freelance	Data Architect		500															
11397	5982	Freelance	Power BI Developer		10000															
11398	7628	Freelance	Database Admin		12000															
11399	115	Freelance	Power BI Developer		300															
11400	7642	Freelance	Power BI Developer		8000															
11401	2702	Freelance	Data Visualization		8000															
11402	3108	Freelance	Data Analysis		1000															
11403	1016	Freelance	Data Visualization		12000															
11404	8617	Freelance	Power BI Developer		2000															
11405	4266	Freelance	Database Developer		300															
11406	2386	Freelance	Database Developer		8000															
11407	3928	Freelance	Database Developer		12000															
11408	5043	Freelance	Data Analysis		400															
11409	1753	Freelance	Power BI Developer		5000															
11410	6825	Freelance	Data Architect		700															
11411	1872	Freelance	Database Admin		400															
11412	7107	Freelance	Database Developer		200															
11413	1235	Freelance	Power BI Developer		500															
11414	8712	Freelance	Data Scientist		12000															
11415	6402	Freelance	Power BI Developer		2000															
11416	6581	Freelance	Data Analysis		10000															
11417	7386	Freelance	Power BI Developer		8000															
11418	1556	Freelance	Database Developer		300															
11419	7273	Freelance	Data Visualization		8000															
11420	5422	Freelance	Data Visualization		8000															
11421	4206	Freelance	Data Analysis		5000															
11422	491	Freelance	Data Visualization		1000															
11423	6387	Freelance	Data Analysis		200															
11424	5778	Freelance	Power BI Developer		5000															
11425	4643	Freelance	Data Visualization		300															
11426	1400	Freelance	Data Visualization		700															
11427	4261	Freelance	Data Architect		400															
11428	6495	Freelance	Power BI Developer		500															
11429	4707	Freelance	Database Developer		200															
11430	5509	Freelance	Data Visualization		2000															
11431	1307	Freelance	Database Admin		12000															
11432	8554	Freelance	Power BI Developer		8000															
11433	6336	Freelance	Database Developer		2000															
11434	3902	Freelance	Database Developer		12000															
11435	4162	Freelance	Data Visualization		300															
11436	8080	Freelance	Database Developer		8000															
11437	5142	Freelance	Power BI Developer		400															
11438	4464	Freelance	Data Analysis		10000															
11439	2688	Freelance	Database Developer		12000															
11440	4125	Freelance	Data Visualization		12000															
11441	1110	Freelance	Data Scientist		12000															
11442	7655	Freelance	Power BI Developer		8000															
11443	7513	Freelance	Database Developer		400															
11444	2350	Freelance	Data Analysis		700															
11445	6729	Freelance	Data Architect		2000															
11446	4002	Freelance	Data Visualization		8000															
11447	387	Freelance	Data Analysis		300															
11448	835	Freelance	Data Visualization		2000															
11449	8447	Freelance	Data Analysis		8000															
11450	3815	Freelance	Data Analysis		700															
11451	3915	Freelance	Data Visualization		500															
11452	5852	Freelance	Power BI Developer		1000															
11453	5393	Freelance	Power BI Developer		2000															
11454	8061	Freelance	Data Analysis		8000															
11455	8384	Freelance	Data Visualization		12000															
11456	2200	Freelance	Database Developer		1000															
11457	2185	Freelance	Data Analysis		12000															
11458	652	Freelance	Power BI Developer		5000															
11459	3365	Freelance	Database Developer		8000															
11460	8658	Freelance	Data Visualization		200															
11461	2501	Freelance	Data Visualization		8000															
11462	6311	Freelance	Data Visualization		12000															
11463	5745	Freelance	Data Analysis		200															
11464	6350	Freelance	Power BI Developer		700															
11465	352	Freelance	Power BI Developer		8000															
11466	7079	Freelance	Data Analysis		8000															
11467	119	Freelance	Power BI Developer		1000															
11468	4832	Freelance	Data Architect		700															
11469	7472	Freelance	Data Analysis		1000															
11470	7234	Freelance	Data Visualization		400															
11471	1880	Freelance	Data Architect		700															
11472	6683	Freelance	Data Scientist		400															
11473	2154	Freelance	Data Visualization		2000															
11474	480	Freelance	Data Analysis		5000															
11475	7437	Freelance	Power BI Developer		700															
11476	7335	Freelance	Database Developer		200															
11477	5819	Freelance	Power BI Developer		700															
11478	5219	Freelance	Power BI Developer		8000															
11479	1474	Freelance	Database Developer		5000															
11480	4331	Freelance	Data Visualization		200															
11481	6456	Freelance	Data Visualization		500															
11482	8133	Freelance	Data Analysis		12000															
11483	3743	Freelance	Data Visualization		12000															
11484	5304	Freelance	Database Developer		8000															
11485	8138	Freelance	Database Developer		8000															
11486	8747	Freelance	Database Developer		300															
11487	6882	Freelance	Power BI Developer		2000															
11488	1564	Freelance	Database Developer		2000															
11489	5739	Freelance	Database Developer		2000															
11490	1749	Freelance	Data Analysis		8000															
11491	7431	Freelance	Data Visualization		2000															
11492	8442	Freelance	Power BI Developer		8000															
11493	7163	Freelance	Data Visualization		400															
11494	6787	Freelance	Power BI Developer		500															
11495	4147	Freelance	Database Developer		700															
11496	677	Freelance	Database Developer		400															
11497	3793	Freelance	Data Analysis		300															
11498	8019	Freelance	Database Developer		700															
11499	6933	Freelance	Power BI Developer		2000															
11500	949	Freelance	Power BI Developer		400															
11501	4004	Freelance	Data Analysis		1000															
11502	7310	Freelance	Database Developer		8000															
11503	3286	Freelance	Data Visualization		8000															
11504	7370	Freelance	Database Developer		8000															
11505	5761	Freelance	Database Developer		10000															
11506	3661	Freelance	Data Architect		12000															
11507	1800	Freelance	Data Visualization		700															
11508	8595	Freelance	Power BI Developer		10000															
11509	3872	Freelance	Data Visualization		2000															
11510	2600	Freelance	Data Visualization		10000															
11511	3979	Freelance	Power BI Developer		1000															
11512	5743	Freelance	Data Analysis		2000															
11513	4303	Freelance	Power BI Developer		400															
11514	8673	Freelance	Database Developer		8000															
11515	4471	Freelance	Database Developer		1000															
11516	5264	Freelance	Data Architect		300															
11517	1625	Freelance	Data Analysis		500															
11518	1083	Freelance	Data Analysis		2000															
11519	3158	Freelance	Power BI Developer		1000															
11520	4714	Freelance	Data Visualization		10000															
11521	8106	Freelance	Database Developer		8000															
11522	321	Freelance	Power BI Developer		500															
11523	6520	Freelance	Data Analysis		500															
11524	2011	Freelance	Data Architect		10000															
11525	5424	Freelance	Data Analysis		8000															
11526	4717	Freelance	Power BI Developer		400															
11527	6624	Freelance	Data Analysis		300															
11528	4112	Freelance	Data Visualization		500															
11529	7155	Freelance	Power BI Developer		1000															
11530	5856	Freelance	Database Developer		500															
11531	4363	Freelance	Database Developer		8000															
11532	2986	Freelance	Database Admin		8000															
11533	446	Freelance	Data Architect		10000															
11534	1316	Freelance	Data Analysis		300															
11535	4627	Freelance	Data Analysis		400															
11536	148	Freelance	Data Visualization		5000															
11537	56	Freelance	Data Visualization		8000															
11538	5711	Freelance	Power BI Developer		400															
11539	253	Freelance	Power BI Developer		1000															
11540	1682	Freelance	Data Analysis		5000															
11541	4530	Freelance	Power BI Developer		1000															
11542	3164	Freelance	Power BI Developer		8000															
11543	1973	Freelance	Database Developer		200															
11544	2856	Freelance	Data Visualization		300															
11545	6289	Freelance	Power BI Developer		500															
11546	2833	Freelance	Data Analysis		400															
11547	2384	Freelance	Data Scientist		400															
11548	6763	Freelance	Data Analysis		1000															
11549	6851	Freelance	Power BI Developer		1000															
11550	1831	Freelance	Data Visualization		12000															
11551	738	Freelance	Database Developer		200															
11552	4065	Freelance	Data Analysis		12000															
11553	5859	Freelance	Power BI Developer		2000															
11554	3035	Freelance	Data Analysis		8000															
11555	218	Freelance	Database Admin		500															
11556	4962	Freelance	Power BI Developer		5000															
11557	7996	Freelance	Data Architect		300															
11558	4353	Freelance	Power BI Developer		500															
11559	5950	Freelance	Data Visualization		300															
11560	1521	Freelance	Data Analysis		5000															
11561	7361	Freelance	Data Architect		1000															
11562	4590	Freelance	Data Architect		8000															
11563	1811	Freelance	Data Visualization		200															
11564	5477	Freelance	Power BI Developer		8000															
11565	3671	Freelance	Database Developer		1000															
11566	7297	Freelance	Power BI Developer		1000															
11567	8030	Freelance	Database Developer		300															
11568	2208	Freelance	Data Analysis		8000															
11569	7789	Freelance	Data Analysis		12000															
11570	6450	Freelance	Data Visualization		500															
11571	1093	Freelance	Power BI Developer		8000															
11572	6337	Freelance	Data Scientist		12000															
11573	4321	Freelance	Data Scientist		700															
11574	1269	Freelance	Database Developer		700															
11575	2685	Freelance	Database Admin		8000															
11576	1036	Freelance	Power BI Developer		300															
11577	3524	Freelance	Database Developer		8000															
11578	190	Freelance	Database Developer		200															
11579	3126	Freelance	Data Analysis		8000															
11580	2107	Freelance	Data Visualization		8000															
11581	1302	Freelance	Database Admin		500															
11582	6979	Freelance	Data Scientist		10000															
11583	4515	Freelance	Power BI Developer		200															
11584	2218	Freelance	Database Developer		8000															
11585	7203	Freelance	Data Visualization		12000															
11586	718	Freelance	Data Scientist		300															
11587	3554	Freelance	Data Analysis		5000															
11588	6258	Freelance	Data Visualization		300															
11589	6817	Freelance	Data Visualization		8000															
11590	5496	Freelance	Data Visualization		400															
11591	907	Freelance	Data Visualization		10000															
11592	7008	Freelance	Data Visualization		200															
11593	8735	Freelance	Data Scientist		200															
11594	6928	Freelance	Data Visualization		10000															
11595	4568	Freelance	Power BI Developer		1000															
11596	3441	Freelance	Power BI Developer		8000															
11597	944	Freelance	Data Scientist		8000															
11598	5233	Freelance	Power BI Developer		8000															
11599	5327	Freelance	Data Analysis		5000															
11600	5836	Freelance	Data Analysis		200															
11601	4932	Freelance	Data Architect		1000															
11602	4966	Freelance	Power BI Developer		5000															
11603	3575	Freelance	Data Visualization		8000															
11604	5361	Freelance	Data Analysis		300															
11605	3868	Freelance	Power BI Developer		2000															
11606	2711	Freelance	Data Visualization		2000															
11607	267	Freelance	Data Analysis		8000															
11608	887	Freelance	Power BI Developer		2000															
11609	302	Freelance	Power BI Developer		500															
11610	3968	Freelance	Data Visualization		700															
11611	8073	Freelance	Database Developer		10000															
11612	1927	Freelance	Data Analysis		5000															
11613	527	Freelance	Data Visualization		300															
11614	5341	Freelance	Data Analysis		5000															
11615	4165	Freelance	Data Architect		2000															
11616	4975	Freelance	Power BI Developer		10000															
11617	5371	Freelance	Power BI Developer		10000															
11618	7067	Freelance	Data Visualization		300															
11619	1406	Freelance	Data Visualization		8000															
11620	3279	Freelance	Data Analysis		5000															
11621	4379	Freelance	Database Developer		5000															
11622	7265	Freelance	Database Admin		200															
11623	4452	Freelance	Data Analysis		300															
11624	1133	Freelance	Data Scientist		8000															
11625	8634	Freelance	Data Visualization		1000															
11626	608	Freelance	Database Developer		700															
11627	328	Freelance	Data Analysis		500															
11628	5141	Freelance	Power BI Developer		8000															
11629	3890	Freelance	Power BI Developer		2000															
11630	2901	Freelance	Data Architect		10000															
11631	7000	Freelance	Data Scientist		1000															
11632	7531	Freelance	Database Developer		400															
11633	3914	Freelance	Power BI Developer		1000															
11634	4362	Freelance	Power BI Developer		1000															
11635	4414	Freelance	Data Visualization		500															
11636	5756	Freelance	Database Developer		5000															
11637	5401	Freelance	Database Developer		10000															
11638	8510	Freelance	Data Analysis		400															
11639	7210	Freelance	Power BI Developer		400															
11640	6109	Freelance	Database Developer		12000															
11641	6896	Freelance	Database Developer		10000															
11642	2328	Freelance	Data Architect		200															
11643	5362	Freelance	Data Architect		500															
11644	2401	Freelance	Database Developer		200															
11645	2248	Freelance	Data Analysis		500															
11646	7949	Freelance	Data Analysis		200															
11647	1248	Freelance	Data Visualization		200															
11648	5751	Freelance	Database Developer		300															
11649	8687	Freelance	Power BI Developer		8000															
11650	8027	Freelance	Database Developer		8000															
11651	2379	Freelance	Data Scientist		10000															
11652	4388	Freelance	Data Visualization		300															
11653	2118	Freelance	Data Visualization		5000															
11654	2876	Freelance	Power BI Developer		400															
11655	5904	Freelance	Power BI Developer		12000															
11656	2880	Freelance	Data Visualization		2000															
11657	7418	Freelance	Data Visualization		300															
11658	3751	Freelance	Database Admin		400															
11659	7797	Freelance	Data Visualization		200															
11660	312	Freelance	Data Visualization		12000															
11661	2574	Freelance	Database Developer		8000															
11662	6085	Freelance	Database Admin		700															
11663	8655	Freelance	Database Developer		8000															
11664	8553	Freelance	Database Developer		8000															
11665	1350	Freelance	Data Visualization		300															
11666	7872	Freelance	Database Developer		500															
11667	7757	Freelance	Database Developer		400															
11668	6180	Freelance	Data Architect		300															
11669	4623	Freelance	Data Scientist		5000															
11670	5669	Freelance	Database Developer		500															
11671	8310	Freelance	Database Developer		200															
11672	61	Freelance	Database Developer		200															
11673	6875	Freelance	Data Visualization		2000															
11674	8218	Freelance	Data Visualization		500															
11675	4218	Freelance	Data Analysis		2000															
11676	2832	Freelance	Power BI Developer		8000															
11677	5105	Freelance	Power BI Developer		8000															
11678	2065	Freelance	Data Visualization		500															
11679	311	Freelance	Database Developer		300															
11680	1160	Freelance	Database Developer		5000															
11681	7768	Freelance	Data Analysis		12000															
11682	4416	Freelance	Data Architect		300															
11683	4914	Freelance	Database Developer		8000															
11684	2643	Freelance	Data Analysis		8000															
11685	8013	Freelance	Data Visualization		2000															
11686	6435	Freelance	Power BI Developer		400															
11687	6997	Freelance	Power BI Developer		8000															
11688	2067	Freelance	Database Developer		8000															
11689	7820	Freelance	Data Analysis		8000															
11690	6565	Freelance	Power BI Developer		5000															
11691	1211	Freelance	Database Admin		12000															
11692	2467	Freelance	Data Visualization		12000															
11693	1229	Freelance	Database Developer		8000															
11694	6110	Freelance	Power BI Developer		200															
11695	3716	Freelance	Data Visualization		8000															
11696	7417	Freelance	Database Developer		300															
11697	912	Freelance	Power BI Developer		200															
11698	4179	Freelance	Power BI Developer		10000															
11699	33	Freelance	Data Visualization		1000															
11700	8540	Freelance	Data Visualization		200															
11701	657	Freelance	Data Analysis		1000															
11702	4660	Freelance	Data Architect		10000															
11703	3553	Freelance	Power BI Developer		12000															
11704	1277	Freelance	Power BI Developer		700															
11705	6114	Freelance	Data Visualization		2000															
11706	5041	Freelance	Power BI Developer		8000															
11707	5684	Freelance	Database Developer		700															
11708	2473	Freelance	Power BI Developer		12000															
11709	3074	Freelance	Data Visualization		300															
11710	2911	Freelance	Data Analysis		12000															
11711	6939	Freelance	Database Developer		500															
11712	2348	Freelance	Data Visualization		8000															
11713	3884	Freelance	Data Analysis		5000															
11714	617	Freelance	Power BI Developer		200															
11715	1448	Freelance	Data Analysis		8000															
11716	52	Freelance	Power BI Developer		400															
11717	5303	Freelance	Data Scientist		700															
11718	4454	Freelance	Data Visualization		12000															
11719	8641	Freelance	Power BI Developer		2000															
11720	2732	Freelance	Data Visualization		12000															
11721	8674	Freelance	Power BI Developer		700															
11722	7777	Freelance	Data Analysis		300															
11723	2070	Freelance	Data Architect		700															
11724	8285	Freelance	Data Analysis		12000															
11725	3791	Freelance	Data Analysis		8000															
11726	1779	Freelance	Database Developer		12000															
11727	2652	Freelance	Data Visualization		2000															
11728	8035	Freelance	Database Developer		700															
11729	3309	Freelance	Database Developer		8000															
11730	2021	Freelance	Data Architect		400															
11731	3363	Freelance	Data Visualization		200															
11732	8122	Freelance	Data Scientist		700															
11733	2489	Freelance	Power BI Developer		8000															
11734	2903	Freelance	Power BI Developer		500															
11735	1459	Freelance	Database Admin		500															
11736	8338	Freelance	Data Visualization		8000															
11737	2796	Freelance	Data Analysis		8000															
11738	6819	Freelance	Data Visualization		300															
11739	6429	Freelance	Data Architect		8000															
11740	1911	Freelance	Data Visualization		300															
11741	4688	Freelance	Data Analysis		300															
11742	1208	Freelance	Power BI Developer		700															
11743	5821	Freelance	Data Visualization		8000															
11744	318	Freelance	Power BI Developer		300															
11745	1465	Freelance	Database Developer		500															
11746	967	Freelance	Power BI Developer		5000															
11747	6439	Freelance	Data Architect		8000															
11748	8350	Freelance	Power BI Developer		12000															
11749	374	Freelance	Power BI Developer		8000															
11750	7585	Freelance	Power BI Developer		700															
11751	5291	Freelance	Data Scientist		400															
11752	591	Freelance	Data Analysis		300															
11753	8243	Freelance	Power BI Developer		700															
11754	627	Freelance	Database Developer		2000															
11755	3259	Freelance	Power BI Developer		8000															
11756	4385	Freelance	Data Visualization		8000															
11757	601	Freelance	Power BI Developer		200															
11758	2524	Freelance	Power BI Developer		200															
11759	5213	Freelance	Data Architect		10000															
11760	3154	Freelance	Data Analysis		400															
11761	2563	Freelance	Database Developer		2000															
11762	7915	Freelance	Data Analysis		10000															
11763	5117	Freelance	Power BI Developer		8000															
11764	5338	Freelance	Power BI Developer		12000															
11765	6720	Freelance	Data Analysis		12000															
11766	4734	Freelance	Database Developer		8000															
11767	5774	Freelance	Power BI Developer		300															
11768	1870	Freelance	Database Developer		10000															
11769	6925	Freelance	Database Developer		5000															
11770	4940	Freelance	Database Developer		300															
11771	1056	Freelance	Data Scientist		12000															
11772	2847	Freelance	Power BI Developer		8000															
11773	1416	Freelance	Data Scientist		2000															
11774	4278	Freelance	Power BI Developer		200															
11775	3385	Freelance	Database Developer		500															
11776	6744	Freelance	Database Developer		300															
11777	3080	Freelance	Data Architect		10000															
11778	2184	Freelance	Data Scientist		500															
11779	7987	Freelance	Database Developer		500															
11780	1014	Freelance	Data Scientist		400															
11781	2857	Freelance	Database Developer		5000															
11782	8089	Freelance	Database Developer		5000															
11783	788	Freelance	Power BI Developer		1000															
11784	5524	Freelance	Power BI Developer		400															
11785	1741	Freelance	Data Analysis		300															
11786	7251	Freelance	Data Analysis		8000															
11787	5895	Freelance	Database Developer		200															
11788	2547	Freelance	Data Analysis		700															
11789	5445	Freelance	Data Architect		400															
11790	6423	Freelance	Database Developer		12000															
11791	7801	Freelance	Database Developer		500															
11792	7242	Freelance	Database Developer		8000															
11793	5278	Freelance	Power BI Developer		1000															
11794	6245	Freelance	Database Developer		1000															
11795	2590	Freelance	Database Developer		12000															
11796	3709	Freelance	Database Developer		300															
11797	4200	Freelance	Data Analysis		300															
